vile,year,transmission,fuel,mileage,marque,model,doors,orgine,premiere_main,puissance_fiscale,etat,price,ABS,Airbags,CD/MP3/Bluetooth,Caméra de recul,Climatisation,ESP,Jantes aluminium,Limiteur de vitesse,Ordinateur de bord,Radar de recul,Régulateur de vitesse,Sièges cuir,Système de navigation/GPS,Toit ouvrant,Verrouillage centralisé à distance,Vitres électriques
Agadir,2018.0,Manuelle,Diesel,110000.0,Opel,Crossland,5.0,WW au Maroc,Oui,6.0,Très bon,145000,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
Casablanca,2022.0,Automatique,Diesel,45000.0,Peugeot,208,,,,,,197000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,1997.0,Manuelle,Essence,15000.0,Fiat,Uno,5.0,WW au Maroc,Oui,4.0,Très bon,15000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tétouan,2018.0,Automatique,Diesel,85000.0,Volkswagen,Passat,5.0,WW au Maroc,Oui,8.0,Excellent,215000,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
Fès,2019.0,Manuelle,Diesel,100000.0,Peugeot,3008,5.0,WW au Maroc,Oui,8.0,Très bon,205000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agadir,2019.0,Manuelle,Diesel,5000.0,Fiat,Tipo,5.0,WW au Maroc,Non,7.0,Très bon,120000,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1
Tamensourt,2020.0,Manuelle,Essence,85000.0,Toyota,Yaris,5.0,WW au Maroc,Oui,6.0,Très bon,125000,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1
Salé,2000.0,Manuelle,Diesel,0.0,Peugeot,206,3.0,Dédouanée,Oui,7.0,Excellent,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanger,2017.0,Automatique,Diesel,200000.0,Hyundai,Tucson,5.0,WW au Maroc,Oui,7.0,Excellent,200000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Tétouan,2017.0,Manuelle,Diesel,140000.0,Volkswagen,Passat,5.0,WW au Maroc,Oui,8.0,Excellent,180000,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1
Fès,2011.0,Manuelle,Diesel,250000.0,Dacia,Logan,5.0,WW au Maroc,Oui,6.0,Excellent,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamensourt,2020.0,Manuelle,Essence,85000.0,Toyota,Yaris,5.0,WW au Maroc,Oui,6.0,Très bon,125000,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1
Marrakech,2010.0,Automatique,Diesel,190000.0,Audi,A5,3.0,WW au Maroc,Oui,12.0,Très bon,120000,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
Souk El Arbaa,2001.0,Manuelle,Diesel,350000.0,Mercedes-Benz,Sprinter,5.0,Dédouanée,Non,9.0,Excellent,165000,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
Tanger,2024.0,Automatique,Essence,0.0,Fiat,500,3.0,WW au Maroc,Oui,6.0,Excellent,158000,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1
Casablanca,2021.0,Manuelle,Diesel,50000.0,Peugeot,208,5.0,WW au Maroc,Oui,7.0,Très bon,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marrakech,2017.0,Manuelle,Diesel,75000.0,Volkswagen,Tiguan,5.0,WW au Maroc,Oui,8.0,Excellent,230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salé,2009.0,Automatique,Diesel,20000.0,BMW,Série 5,5.0,Dédouanée,Non,11.0,Bon,40000,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0
Fès,2014.0,Manuelle,Diesel,150000.0,Renault,Captur,5.0,WW au Maroc,Oui,6.0,Neuf,123000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Tanger,2002.0,Manuelle,Diesel,25000.0,BMW,X5,5.0,Importée neuve,Non,12.0,Bon,40000,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Rabat,2021.0,Automatique,Diesel,110000.0,Mercedes-Benz,Classe C,5.0,WW au Maroc,Oui,8.0,Excellent,370000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Rabat,2002.0,Manuelle,Diesel,300000.0,Peugeot,206,5.0,WW au Maroc,Non,7.0,Bon,55000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
Kénitra,2020.0,Manuelle,Diesel,120000.0,Peugeot,308,5.0,WW au Maroc,Non,6.0,Excellent,142000,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Rabat,2021.0,Manuelle,Diesel,70000.0,Fiat,500 X,5.0,WW au Maroc,Oui,6.0,Excellent,190000,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
Essaouira,2008.0,Automatique,Diesel,200000.0,Volkswagen,Touareg,5.0,Dédouanée,Non,12.0,Très bon,73000,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0
Tanger,2020.0,Manuelle,Diesel,80000.0,Fiat,Doblo,5.0,WW au Maroc,Non,6.0,Excellent,95000,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Fès,2025.0,Manuelle,Essence,0.0,DFSK,K01h,,,,,,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2022.0,Automatique,Essence,45000.0,Nissan,Qashqai,5.0,WW au Maroc,Non,8.0,Très bon,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marrakech,2016.0,Automatique,Diesel,160000.0,Ford,Fusion,5.0,WW au Maroc,Non,8.0,Très bon,149000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Casablanca,2022.0,Automatique,Other,100000.0,Kia,K5,5.0,WW au Maroc,Non,11.0,Bon,298000,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Bouskoura,2019.0,Automatique,Diesel,120000.0,Peugeot,3008,5.0,WW au Maroc,Oui,8.0,Excellent,219000,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
Meknès,2006.0,Manuelle,Diesel,15000.0,Peugeot,407,5.0,Dédouanée,Non,8.0,Bon,55000,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
Al Hoceima,2015.0,Manuelle,Diesel,20000.0,Volkswagen,Golf 7,5.0,WW au Maroc,Oui,8.0,Très bon,145000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meknès,2010.0,Manuelle,Diesel,200000.0,Ford,Focus,5.0,WW au Maroc,Non,7.0,Très bon,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2012.0,Manuelle,Diesel,200000.0,BMW,Série 3,5.0,WW au Maroc,Non,8.0,Bon,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meknès,2019.0,Automatique,Diesel,200000.0,Volkswagen,Touareg,,,,,,268000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ouarzazate,2020.0,Manuelle,Diesel,90000.0,Toyota,Yaris,,,,,,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salé,2012.0,Manuelle,Diesel,20000.0,Dacia,Duster,5.0,,,,,112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fès,2022.0,Automatique,Other,20000.0,Toyota,C-HR,5.0,Dédouanée,Non,11.0,Excellent,245000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Fès,2022.0,Automatique,Diesel,40000.0,Peugeot,5008,5.0,Dédouanée,Non,8.0,Excellent,350000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Marrakech,2019.0,Automatique,Diesel,90000.0,Kia,Sportage,5.0,Importée neuve,Non,8.0,Excellent,270000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tétouan,2013.0,Manuelle,Diesel,190000.0,BMW,X1,5.0,WW au Maroc,Non,8.0,Très bon,128000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Casablanca,2017.0,Manuelle,Diesel,140000.0,Ford,Kuga,5.0,WW au Maroc,Oui,8.0,Très bon,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanger,2009.0,Automatique,Diesel,200000.0,Renault,Koleos,5.0,WW au Maroc,Non,8.0,Très bon,82000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2017.0,Manuelle,Diesel,140000.0,Ford,Kuga,5.0,WW au Maroc,Oui,8.0,Très bon,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meknès,2022.0,Manuelle,Diesel,90000.0,Opel,Corsa,5.0,WW au Maroc,Oui,6.0,Très bon,162000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Settat,2016.0,Manuelle,Diesel,140000.0,Ford,Focus,5.0,WW au Maroc,Oui,6.0,Excellent,148000,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
Sefrou,2009.0,Automatique,Diesel,35000.0,Volkswagen,Touareg,5.0,WW au Maroc,Non,12.0,Excellent,95000,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
Temara,2018.0,Manuelle,Diesel,110000.0,Ford,Connect,5.0,WW au Maroc,Oui,6.0,Très bon,148000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kénitra,2003.0,Manuelle,Diesel,250000.0,Renault,Megane,5.0,WW au Maroc,Non,6.0,Bon,60000,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Casablanca,2020.0,Automatique,Diesel,170000.0,Volvo,XC60,5.0,WW au Maroc,Non,8.0,Bon,342000,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
Tanger,2019.0,Automatique,Essence,0.0,Hyundai,i20,5.0,,,,,132000,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0
Tanger,2012.0,Manuelle,Diesel,160000.0,Renault,Scenic,5.0,Dédouanée,Non,6.0,Très bon,130000,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
Casablanca,2022.0,Manuelle,Diesel,95000.0,Dacia,Lodgy,5.0,WW au Maroc,Oui,6.0,Bon,128000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bouskoura,2015.0,Manuelle,Diesel,200000.0,Nissan,Qashqai,5.0,WW au Maroc,Oui,6.0,Très bon,154000,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1
Berrechid,2013.0,Manuelle,Diesel,200000.0,Ford,C Max,5.0,WW au Maroc,Non,6.0,Excellent,120000,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
Tanger,2011.0,Manuelle,Diesel,190000.0,Volkswagen,Golf 6,5.0,Dédouanée,Non,6.0,Bon,140000,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1
Marrakech,2019.0,Automatique,Diesel,90000.0,Kia,Sportage,5.0,Importée neuve,Non,8.0,Très bon,270000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Deroua,2017.0,Automatique,Diesel,180000.0,Volkswagen,Touran,5.0,Dédouanée,Non,6.0,Excellent,190000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tétouan,2015.0,Manuelle,Essence,120000.0,Peugeot,208,3.0,Importée neuve,Non,9.0,Excellent,112000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Salé,2007.0,Manuelle,Diesel,300000.0,Hyundai,Santa Fe,5.0,WW au Maroc,Non,9.0,Bon,80000,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Casablanca,2017.0,Automatique,Other,70000.0,Toyota,C-HR,5.0,WW au Maroc,Oui,10.0,Excellent,184000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Casablanca,2022.0,Automatique,Diesel,80000.0,Opel,Crossland,5.0,WW au Maroc,Oui,6.0,Excellent,187000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selouane,2013.0,Manuelle,Diesel,190000.0,Mercedes-Benz,220,5.0,Dédouanée,,,,175000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Casablanca,2004.0,Manuelle,Diesel,35000.0,Peugeot,206,5.0,,,,,54000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tétouan,2020.0,Manuelle,Diesel,60000.0,Seat,Leon,5.0,WW au Maroc,Non,6.0,Très bon,190000,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
Bouskoura,2015.0,Manuelle,Diesel,200000.0,Nissan,Qashqai,5.0,WW au Maroc,Oui,6.0,Très bon,154000,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1
Tanger,2001.0,Manuelle,Diesel,140000.0,Peugeot,206,5.0,WW au Maroc,Non,6.0,,35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Fès,2015.0,Manuelle,Diesel,20000.0,Peugeot,301,5.0,WW au Maroc,,,,83000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marrakech,2013.0,Manuelle,Diesel,140000.0,Hyundai,ix35,5.0,WW au Maroc,Non,8.0,Très bon,13000,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1
Salé,2007.0,Manuelle,Diesel,0.0,Peugeot,Partner,5.0,,,,,58000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanger,2017.0,Manuelle,Diesel,190000.0,Renault,Kangoo,5.0,WW au Maroc,Non,6.0,Très bon,140000,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
Marrakech,2016.0,Manuelle,Diesel,250000.0,Citroën,Berlingo,5.0,WW au Maroc,Oui,6.0,Très bon,107000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2009.0,Manuelle,Essence,110000.0,Volkswagen,Gol,5.0,Dédouanée,Oui,6.0,Excellent,42000,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Temara,2020.0,Automatique,Other,110000.0,Toyota,C-HR,,,,,,212000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2012.0,Manuelle,Diesel,160000.0,Hyundai,ix35,5.0,WW au Maroc,Non,8.0,Bon,125000,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1
Marrakech,2010.0,Manuelle,Essence,150000.0,Renault,Koleos,5.0,Dédouanée,Non,14.0,Excellent,68000,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
Ksar el-Kebir,2002.0,Manuelle,Diesel,300000.0,Peugeot,307,5.0,WW au Maroc,Non,6.0,Bon,60000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2002.0,Manuelle,Diesel,200000.0,Fiat,Palio,,,,,,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2018.0,Manuelle,Diesel,200000.0,Dacia,Dokker,5.0,WW au Maroc,Non,6.0,Excellent,118000,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0
Rabat,2015.0,Automatique,Diesel,190000.0,Mercedes-Benz,Classe GLA,5.0,Importée neuve,Non,9.0,Très bon,247000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Temara,2019.0,Automatique,Diesel,200000.0,Peugeot,3008,5.0,WW au Maroc,Oui,8.0,Très bon,208000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2016.0,Automatique,Diesel,200000.0,Jeep,Grand Cherokee,5.0,,,,,200000,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tétouan,2012.0,Manuelle,Essence,80000.0,Ford,Ka,3.0,Dédouanée,Oui,7.0,Très bon,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taroudant,2021.0,Manuelle,Diesel,140000.0,Skoda,Kamiq,5.0,WW au Maroc,Non,7.0,Excellent,187000,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
Tétouan,2014.0,Manuelle,Diesel,200000.0,Audi,Q5,5.0,WW au Maroc,Non,8.0,Excellent,178000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tétouan,2022.0,Manuelle,Diesel,50000.0,Seat,Arona,5.0,WW au Maroc,Oui,6.0,Excellent,208000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ait Melloul,1998.0,Manuelle,Essence,35000.0,Peugeot,306,5.0,WW au Maroc,Non,8.0,Très bon,35000,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1
Casablanca,2021.0,Manuelle,Diesel,45000.0,Ford,Focus,5.0,WW au Maroc,Non,6.0,Excellent,193000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Khouribga,2013.0,Manuelle,Diesel,170000.0,Fiat,Doblo,5.0,WW au Maroc,Non,7.0,Très bon,85000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Rabat,2016.0,Manuelle,Diesel,250000.0,Renault,Clio,5.0,,,,,113000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Temara,2024.0,Manuelle,Essence,0.0,Skoda,Fabia,,,,,,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2018.0,Automatique,Diesel,75000.0,Alfa Romeo,Stelvio,5.0,WW au Maroc,Non,8.0,Bon,248000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fès,2015.0,Automatique,Diesel,180000.0,Audi,Q3,,,,,,255000,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1
Temara,2021.0,Manuelle,Diesel,70000.0,Renault,Clio,5.0,WW au Maroc,Oui,6.0,Excellent,148000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2016.0,Manuelle,Diesel,200000.0,Dacia,Dokker,5.0,WW au Maroc,Non,7.0,Bon,120000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tanger,2023.0,Manuelle,Diesel,20000.0,Dacia,Duster,5.0,WW au Maroc,Oui,6.0,Excellent,220000,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
Temara,2020.0,Automatique,Other,45000.0,Toyota,Corolla,5.0,WW au Maroc,Oui,10.0,Excellent,195000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rabat,2015.0,Manuelle,Diesel,120000.0,Fiat,500 L,5.0,,,,,105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deroua,2023.0,Automatique,Diesel,65000.0,Hyundai,Tucson,5.0,WW au Maroc,Oui,6.0,Excellent,315000,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
Temara,2021.0,Manuelle,Essence,25000.0,Toyota,Yaris,5.0,WW au Maroc,Oui,6.0,Très bon,132000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agadir,2019.0,Manuelle,Diesel,180000.0,Dacia,Sandero,5.0,,,,,130000,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
Khouribga,2011.0,Manuelle,Diesel,200000.0,Volkswagen,Tiguan,5.0,Dédouanée,Oui,8.0,Excellent,168000,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
Tétouan,2019.0,Automatique,Diesel,140000.0,Renault,Megane,5.0,WW au Maroc,Oui,6.0,Excellent,168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tétouan,2019.0,Manuelle,Diesel,140000.0,Renault,Megane,5.0,WW au Maroc,Oui,6.0,Excellent,159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marrakech,2010.0,Manuelle,Diesel,250000.0,Citroën,Berlingo,3.0,WW au Maroc,Non,7.0,Excellent,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jorf,2018.0,Manuelle,Diesel,150000.0,Dacia,Sandero,5.0,WW au Maroc,Non,7.0,Très bon,121500,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1
Ait Melloul,1998.0,Manuelle,Essence,100000.0,Peugeot,306,5.0,WW au Maroc,Non,8.0,Très bon,35000,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1
Tétouan,2018.0,Manuelle,Diesel,100000.0,Dacia,Sandero,5.0,WW au Maroc,Oui,6.0,Très bon,117000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2021.0,Automatique,Diesel,100000.0,Opel,Astra,5.0,WW au Maroc,Oui,6.0,Excellent,175000,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1
Martil,2023.0,Automatique,Diesel,75000.0,Peugeot,208,5.0,WW au Maroc,Non,6.0,Neuf,195000,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1
Casablanca,2021.0,Manuelle,Diesel,95000.0,Dacia,Duster,5.0,WW au Maroc,Oui,6.0,Excellent,173000,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
Rabat,2012.0,Automatique,Diesel,180000.0,BMW,Série 5,,,,,,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mohammedia,2013.0,Automatique,Diesel,200000.0,Audi,A4,5.0,WW au Maroc,Oui,8.0,Très bon,138000,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
Béni Mellal,2020.0,Manuelle,Diesel,90000.0,Nissan,Qashqai,5.0,WW au Maroc,Oui,6.0,Excellent,230000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Béni Mellal,2019.0,Automatique,Diesel,150000.0,Volkswagen,Tiguan,,,,,,360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Béni Mellal,2008.0,Manuelle,Essence,110000.0,Renault,Clio,5.0,WW au Maroc,Non,7.0,Très bon,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khemisset,2009.0,Manuelle,Diesel,250000.0,Hyundai,Accent,5.0,WW au Maroc,Non,6.0,Très bon,72000,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
Ain Attig,2018.0,Manuelle,Diesel,15000.0,Fiat,Tipo,5.0,WW au Maroc,Non,6.0,Très bon,12500,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
Sidi Slimane,2018.0,Manuelle,Diesel,130000.0,Hyundai,i30,5.0,WW au Maroc,Oui,6.0,Très bon,170000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
El Jadida,2016.0,Manuelle,Diesel,150000.0,Peugeot,508,5.0,WW au Maroc,Non,8.0,Excellent,125000,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
Casablanca,2013.0,Automatique,Diesel,15000.0,Renault,Espace,5.0,WW au Maroc,Non,8.0,Très bon,97000,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
Casablanca,2016.0,Automatique,Diesel,120000.0,Mercedes-Benz,Classe C,5.0,WW au Maroc,Non,9.0,Excellent,280000,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1
Bir Jdid,2012.0,Manuelle,Essence,10000.0,Peugeot,206,5.0,,,,,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Casablanca,2021.0,Automatique,Diesel,50000.0,Hyundai,i30,5.0,WW au Maroc,Oui,6.0,Excellent,245000,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
Marrakech,2015.0,Automatique,Essence,100000.0,Jeep,Wrangler,5.0,,,,,400000,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
Agadir,2010.0,Automatique,Diesel,200000.0,Volkswagen,Touareg,5.0,WW au Maroc,Non,11.0,Très bon,85000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Salé,2019.0,Manuelle,Diesel,70000.0,Dacia,Sandero,5.0,WW au Maroc,Non,6.0,Excellent,126000,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1
Midelt,2015.0,Manuelle,Diesel,150000.0,Citroën,C4,5.0,WW au Maroc,Non,6.0,Très bon,120000,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1
Ain Taoujdate,2008.0,Automatique,Diesel,200000.0,Volkswagen,Jetta,5.0,Dédouanée,Non,8.0,Très bon,85000,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
Marrakech,2013.0,Manuelle,Diesel,40000.0,Dacia,Lodgy,5.0,WW au Maroc,Oui,6.0,Très bon,90000,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1
Salé,2003.0,Manuelle,Diesel,25000.0,Fiat,Palio,5.0,WW au Maroc,Non,7.0,Très bon,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meknès,2023.0,Manuelle,Diesel,30000.0,Opel,Crossland,5.0,WW au Maroc,Oui,6.0,Neuf,198000,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
Tifelt,2019.0,Manuelle,Diesel,140000.0,Fiat,Fiorino,5.0,WW au Maroc,Oui,5.0,Très bon,105000,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Marrakech,2021.0,Manuelle,Diesel,200000.0,Opel,Grandland,5.0,WW au Maroc,Oui,6.0,Très bon,180000,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
Missour,2015.0,Manuelle,Diesel,20000.0,Peugeot,301,5.0,WW au Maroc,Non,6.0,,75000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Laâyoune,2022.0,Automatique,Diesel,110000.0,Volkswagen,T-Roc,5.0,WW au Maroc,Oui,8.0,Excellent,310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laâyoune,2005.0,Manuelle,Essence,20000.0,Toyota,Prado,5.0,,,,,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marrakech,2008.0,Automatique,Diesel,120000.0,Hyundai,Santa Fe,5.0,WW au Maroc,Non,9.0,Très bon,95000,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
Oujda,2018.0,Manuelle,Diesel,70000.0,Peugeot,208,5.0,WW au Maroc,Oui,6.0,Excellent,138000,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1
Safi,2010.0,Manuelle,Diesel,200000.0,Peugeot,308,5.0,WW au Maroc,Non,6.0,Très bon,83000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Casablanca,2018.0,Manuelle,Diesel,120000.0,Fiat,500 X,5.0,WW au Maroc,Non,7.0,Excellent,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salé,2019.0,Automatique,Diesel,120000.0,Ford,Kuga,5.0,,,,,240000,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Casablanca,2021.0,Manuelle,Diesel,40000.0,Jeep,Compass,5.0,WW au Maroc,Oui,6.0,Excellent,235000,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
Casablanca,2008.0,Manuelle,Diesel,0.0,Renault,Kangoo,5.0,WW au Maroc,Non,7.0,Excellent,79000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
Casablanca,2012.0,Manuelle,Essence,55000.0,Renault,Twingo,3.0,WW au Maroc,Non,7.0,Excellent,76000,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
Fès,2018.0,Automatique,Diesel,95000.0,Audi,Q2,5.0,WW au Maroc,Non,8.0,Très bon,275000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
Tanger,2023.0,Manuelle,Diesel,20000.0,Dacia,Duster,5.0,WW au Maroc,Oui,6.0,Excellent,220000,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
Outat El Haj,1997.0,Manuelle,Diesel,20000.0,Fiat,Uno,,,,,,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tétouan,2022.0,Manuelle,Diesel,80000.0,Renault,Express,,,,,,165000,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
